Tahun;Bulan;Tanggal;Produk;Unit_Terjual;Harga_Per_Unit
2022;Oktober;6;Cappuccino;36.0;25500.0
2022;Oktober;6;Croissant;21.0;18360.0
2022;Oktober;6;Donat;20.0;15300.0
2022;Oktober;6;Espresso;34.0;22440.0
2022;Oktober;6;Latte;38.0;28560.0
2022;Oktober;7;Americano;53.0;21420.0
2022;Oktober;7;Cappuccino;42.0;25500.0
2022;Oktober;7;Croissant;23.0;18360.0
2022;Oktober;7;Donat;29.0;15300.0
2022;Oktober;7;Espresso;37.0;22440.0
2022;Oktober;7;Latte;34.0;28560.0
2022;Oktober;8;Americano;28.0;21420.0
2022;Oktober;8;Cappuccino;31.0;25500.0
2022;Oktober;8;Croissant;16.0;18360.0
2022;Oktober;8;Donat;31.0;15300.0
2022;Oktober;8;Espresso;28.0;22440.0
2022;Oktober;8;Latte;41.0;28560.0
2022;Oktober;9;Americano;38.0;21420.0
2022;Oktober;9;Cappuccino;27.0;25500.0
2022;Oktober;9;Croissant;24.0;18360.0
2022;Oktober;9;Donat;23.0;15300.0
2022;Oktober;9;Espresso;47.0;22440.0
2022;Oktober;9;Latte;41.0;28560.0
2022;Oktober;10;Americano;44.0;21420.0
2022;Oktober;10;Cappuccino;39.0;25500.0
2022;Oktober;10;Croissant;4.0;18360.0
2022;Oktober;10;Donat;20.0;15300.0
2022;Oktober;10;Espresso;25.0;22440.0
2022;Oktober;10;Latte;32.0;28560.0
2022;Oktober;11;Americano;;21420.0
2022;Oktober;11;Cappuccino;45.0;25500.0
2022;Oktober;11;Croissant;15.0;18360.0
2022;Oktober;11;Donat;6.0;15300.0
2022;Oktober;11;Espresso;41.0;22440.0
2022;Oktober;11;;46.0;28560.0
2022;Oktober;12;Americano;45.0;21420.0
2022;Oktober;12;Cappuccino;51.0;25500.0
2022;Oktober;12;Croissant;25.0;18360.0
2022;Oktober;12;Donat;25.0;15300.0
2022;Oktober;12;Espresso;36.0;22440.0
2022;Oktober;12;Latte;48.0;28560.0
2022;Oktober;13;Americano;32.0;21420.0
2022;Oktober;13;Cappuccino;53.0;25500.0
2022;Oktober;13;Croissant;34.0;18360.0
2022;Oktober;13;Donat;19.0;15300.0
2022;Oktober;13;Espresso;35.0;
2022;Oktober;13;Latte;38.0;28560.0
2022;Oktober;14;Americano;34.0;21420.0
2022;Oktober;14;Croissant;10.0;18360.0
2022;Oktober;14;Donat;23.0;15300.0
2022;Oktober;14;Espresso;50.0;22440.0
2022;Oktober;14;Latte;28.0;
2022;Oktober;14;;44.0;25500.0
2022;Oktober;15;Americano;39.0;21420.0
2022;Oktober;15;Cappuccino;28.0;
2022;Oktober;15;Croissant;21.0;18360.0
2022;Oktober;15;Donat;26.0;15300.0
2022;Oktober;15;Latte;33.0;28560.0
2022;Oktober;15;;48.0;22440.0
2022;Oktober;16;Americano;;21420.0
2022;Oktober;16;Cappuccino;54.0;25500.0
2022;Oktober;16;Croissant;19.0;18360.0
2022;Oktober;16;Donat;9.0;15300.0
2022;Oktober;16;Latte;39.0;28560.0
2022;Oktober;16;;47.0;22440.0
2022;Oktober;17;Americano;43.0;21420.0
2022;Oktober;17;Cappuccino;47.0;25500.0
2022;Oktober;17;Croissant;12.0;18360.0
2022;Oktober;17;Donat;23.0;15300.0
2022;Oktober;17;Espresso;37.0;22440.0
2022;Oktober;17;Latte;37.0;28560.0
2022;Oktober;18;Americano;46.0;21420.0
2022;Oktober;18;Cappuccino;47.0;25500.0
2022;Oktober;18;Croissant;22.0;18360.0
2022;Oktober;18;Donat;25.0;15300.0
2022;Oktober;18;Donat;25.0;15300.0
2022;Oktober;18;Espresso;45.0;22440.0
2022;Oktober;18;Latte;52.0;28560.0
2022;Oktober;19;Americano;33.0;21420.0
2022;Oktober;19;Cappuccino;37.0;25500.0
2022;Oktober;19;Croissant;25.0;18360.0
2022;Oktober;19;Donat;31.0;15300.0
2022;Oktober;19;Espresso;49.0;22440.0
2022;Oktober;19;Latte;29.0;
2022;Oktober;20;Americano;47.0;21420.0
2022;Oktober;20;Cappuccino;36.0;25500.0
2022;Oktober;20;Croissant;26.0;18360.0
2022;Oktober;20;Donat;25.0;15300.0
2022;Oktober;20;Espresso;35.0;22440.0
2022;Oktober;20;Latte;20.0;28560.0
2022;Oktober;21;Americano;33.0;21420.0
2022;Oktober;21;Cappuccino;44.0;25500.0
2022;Oktober;21;Croissant;39.0;18360.0
2022;Oktober;21;Donat;26.0;15300.0
2022;Oktober;21;Espresso;37.0;22440.0
2022;Oktober;21;Latte;29.0;28560.0
2022;Oktober;22;Americano;38.0;21420.0
2022;Oktober;22;Cappuccino;39.0;25500.0
2022;Oktober;22;Croissant;30.0;18360.0
2022;Oktober;22;Espresso;35.0;22440.0
2022;Oktober;22;Latte;35.0;28560.0
2022;Oktober;22;;23.0;15300.0
2022;Oktober;23;Americano;46.0;21420.0
2022;Oktober;23;Cappuccino;40.0;25500.0
2022;Oktober;23;Donat;24.0;15300.0
2022;Oktober;23;Espresso;;22440.0
2022;Oktober;23;Latte;;
2022;Oktober;23;;17.0;18360.0
2022;Oktober;24;Croissant;18.0;18360.0
2022;Oktober;24;Donat;13.0;15300.0
2022;Oktober;24;Espresso;42.0;22440.0
2022;Oktober;24;Latte;24.0;28560.0
2022;Oktober;24;;56.0;25500.0
2022;Oktober;24;;50.0;21420.0
2022;Oktober;25;Americano;41.0;
2022;Oktober;25;Cappuccino;42.0;25500.0
2022;Oktober;25;Croissant;26.0;18360.0
2022;Oktober;25;Donat;33.0;15300.0
2022;Oktober;25;Espresso;42.0;22440.0
2022;Oktober;25;Latte;40.0;28560.0
2022;Oktober;26;Americano;53.0;
2022;Oktober;26;Americano;53.0;21420.0
2022;Oktober;26;Cappuccino;50.0;25500.0
2022;Oktober;26;Croissant;47.0;18360.0
2022;Oktober;26;Donat;;15300.0
2022;Oktober;26;Espresso;44.0;22440.0
2022;Oktober;26;Latte;31.0;28560.0
2022;Oktober;27;Americano;35.0;21420.0
2022;Oktober;27;Cappuccino;44.0;
2022;Oktober;27;Croissant;37.0;18360.0
2022;Oktober;27;Donat;15.0;15300.0
2022;Oktober;27;Espresso;41.0;22440.0
2022;Oktober;27;Latte;23.0;28560.0
2022;Oktober;28;Americano;46.0;
2022;Oktober;28;Cappuccino;24.0;25500.0
2022;Oktober;28;Croissant;5.0;18360.0
2022;Oktober;28;Donat;22.0;15300.0
2022;Oktober;28;Latte;36.0;28560.0
2022;Oktober;28;;26.0;22440.0
2022;Oktober;29;Americano;42.0;21420.0
2022;Oktober;29;Cappuccino;53.0;25500.0
2022;Oktober;29;Croissant;15.0;18360.0
2022;Oktober;29;Donat;21.0;15300.0
2022;Oktober;29;Espresso;23.0;22440.0
2022;Oktober;29;Latte;37.0;28560.0
2022;Oktober;30;Americano;44.0;21420.0
2022;Oktober;30;Cappuccino;29.0;25500.0
2022;Oktober;30;Croissant;0.0;18360.0
2022;Oktober;30;Donat;16.0;15300.0
2022;Oktober;30;Espresso;40.0;22440.0
2022;Oktober;30;Latte;43.0;28560.0
2022;Oktober;31;Americano;28.0;
2022;Oktober;31;Cappuccino;40.0;25500.0
2022;Oktober;31;Croissant;14.0;18360.0
2022;Oktober;31;Donat;23.0;15300.0
2022;Oktober;31;Espresso;36.0;
2022;Oktober;31;Latte;45.0;28560.0
2022;November;1;Americano;45.0;21420.0
2022;November;1;Cappuccino;36.0;25500.0
2022;November;1;Croissant;17.0;18360.0
2022;November;1;Espresso;39.0;22440.0
2022;November;1;Latte;35.0;28560.0
2022;November;1;;21.0;15300.0
2022;November;2;Americano;46.0;21420.0
2022;November;2;Cappuccino;25.0;25500.0
2022;November;2;Croissant;16.0;18360.0
2022;November;2;Donat;19.0;
2022;November;2;Espresso;57.0;22440.0
2022;November;2;Latte;28.0;28560.0
2022;November;3;Americano;46.0;21420.0
2022;November;3;Cappuccino;52.0;25500.0
2022;November;3;Croissant;28.0;18360.0
2022;November;3;Donat;10.0;15300.0
2022;November;3;Espresso;33.0;22440.0
2022;November;3;Latte;37.0;28560.0
2022;November;4;Americano;47.0;21420.0
2022;November;4;Cappuccino;33.0;25500.0
2022;November;4;Croissant;26.0;18360.0
2022;November;4;Donat;;15300.0
2022;November;4;Espresso;;22440.0
2022;November;4;Latte;17.0;28560.0
2022;November;5;Americano;46.0;21420.0
2022;November;5;Cappuccino;41.0;25500.0
2022;November;5;Croissant;9.0;18360.0
2022;November;5;Donat;24.0;15300.0
2022;November;5;Espresso;39.0;22440.0
2022;November;5;Latte;;28560.0
2022;November;6;Americano;62.0;21420.0
2022;November;6;Cappuccino;;25500.0
2022;November;6;Croissant;21.0;18360.0
2022;November;6;Donat;25.0;15300.0
2022;November;6;Espresso;47.0;22440.0
2022;November;6;Latte;;
2022;November;7;Americano;41.0;21420.0
2022;November;7;Cappuccino;43.0;25500.0
2022;November;7;Croissant;13.0;18360.0
2022;November;7;Donat;23.0;15300.0
2022;November;7;Latte;41.0;28560.0
2022;November;7;;34.0;22440.0
2022;November;8;Americano;;21420.0
2022;November;8;Cappuccino;47.0;25500.0
2022;November;8;Croissant;27.0;18360.0
2022;November;8;Donat;24.0;15300.0
2022;November;8;Espresso;51.0;22440.0
2022;November;8;Latte;43.0;28560.0
2022;November;9;Americano;;21420.0
2022;November;9;Cappuccino;;25500.0
2022;November;9;Croissant;23.0;18360.0
2022;November;9;Donat;;15300.0
2022;November;9;Espresso;32.0;22440.0
2022;November;9;Latte;42.0;28560.0
2022;November;10;Americano;34.0;21420.0
2022;November;10;Cappuccino;44.0;25500.0
2022;November;10;Croissant;9.0;18360.0
2022;November;10;Donat;20.0;15300.0
2022;November;10;Espresso;30.0;22440.0
2022;November;10;Latte;48.0;28560.0
2022;November;11;Americano;23.0;21420.0
2022;November;11;Cappuccino;;25500.0
2022;November;11;Croissant;18.0;18360.0
2022;November;11;Donat;19.0;15300.0
2022;November;11;Espresso;36.0;22440.0
2022;November;11;Latte;40.0;
2022;November;12;Americano;24.0;21420.0
2022;November;12;Cappuccino;53.0;
2022;November;12;Croissant;32.0;18360.0
2022;November;12;Donat;20.0;15300.0
2022;November;12;Espresso;;22440.0
2022;November;12;Latte;34.0;28560.0
2022;November;13;Americano;36.0;21420.0
2022;November;13;Cappuccino;49.0;
2022;November;13;Croissant;13.0;18360.0
2022;November;13;Donat;33.0;15300.0
2022;November;13;Espresso;46.0;22440.0
2022;November;13;Latte;40.0;28560.0
2022;November;14;Americano;31.0;21420.0
2022;November;14;Cappuccino;49.0;25500.0
2022;November;14;Croissant;26.0;
2022;November;14;Espresso;39.0;22440.0
2022;November;14;Latte;;28560.0
2022;November;14;;17.0;15300.0
2022;November;15;Americano;;21420.0
2022;November;15;Cappuccino;27.0;25500.0
2022;November;15;Donat;29.0;15300.0
2022;November;15;Espresso;;22440.0
2022;November;15;Latte;40.0;28560.0
2022;November;15;;32.0;18360.0
2022;November;16;Americano;;21420.0
2022;November;16;Cappuccino;37.0;25500.0
2022;November;16;Croissant;20.0;18360.0
2022;November;16;Donat;;15300.0
2022;November;16;Espresso;39.0;22440.0
2022;November;16;Latte;41.0;
2022;November;17;Americano;27.0;21420.0
2022;November;17;Cappuccino;52.0;25500.0
2022;November;17;Croissant;35.0;18360.0
2022;November;17;Donat;19.0;
2022;November;17;Espresso;;22440.0
2022;November;17;Latte;33.0;28560.0
2022;November;18;Americano;31.0;21420.0
2022;November;18;Cappuccino;36.0;25500.0
2022;November;18;Donat;20.0;15300.0
2022;November;18;Espresso;38.0;22440.0
2022;November;18;Latte;24.0;28560.0
2022;November;18;;17.0;18360.0
2022;November;19;Americano;31.0;21420.0
2022;November;19;Cappuccino;42.0;25500.0
2022;November;19;Croissant;14.0;18360.0
2022;November;19;Espresso;47.0;22440.0
2022;November;19;Latte;41.0;28560.0
2022;November;19;;36.0;15300.0
2022;November;20;Americano;40.0;21420.0
2022;November;20;Cappuccino;38.0;25500.0
2022;November;20;Donat;32.0;15300.0
2022;November;20;Espresso;34.0;22440.0
2022;November;20;Latte;53.0;28560.0
2022;November;20;;30.0;18360.0
2022;November;21;Americano;42.0;21420.0
2022;November;21;Cappuccino;39.0;
2022;November;21;Croissant;29.0;18360.0
2022;November;21;Donat;22.0;15300.0
2022;November;21;Latte;36.0;28560.0
2022;November;21;;39.0;22440.0
2022;November;22;Americano;42.0;21420.0
2022;November;22;Cappuccino;43.0;25500.0
2022;November;22;Croissant;9.0;18360.0
2022;November;22;Donat;0.0;15300.0
2022;November;22;Espresso;;22440.0
2022;November;22;Latte;53.0;
2022;November;23;Americano;41.0;21420.0
2022;November;23;Cappuccino;35.0;
2022;November;23;Croissant;21.0;18360.0
2022;November;23;Donat;;15300.0
2022;November;23;Espresso;43.0;22440.0
2022;November;23;Latte;39.0;28560.0
2022;November;24;Americano;38.0;
2022;November;24;Cappuccino;47.0;25500.0
2022;November;24;Donat;18.0;15300.0
2022;November;24;Espresso;40.0;22440.0
2022;November;24;Latte;34.0;28560.0
2022;November;24;;26.0;18360.0
2022;November;25;Americano;43.0;
2022;November;25;Cappuccino;40.0;25500.0
2022;November;25;Croissant;19.0;
2022;November;25;Donat;;15300.0
2022;November;25;Espresso;34.0;22440.0
2022;November;25;Latte;40.0;28560.0
2022;November;26;Americano;38.0;21420.0
2022;November;26;Cappuccino;37.0;25500.0
2022;November;26;Donat;16.0;15300.0
2022;November;26;Espresso;36.0;
2022;November;26;Latte;46.0;28560.0
2022;November;26;;29.0;18360.0
2022;November;27;Americano;32.0;21420.0
2022;November;27;Croissant;20.0;18360.0
2022;November;27;Donat;25.0;15300.0
2022;November;27;Espresso;27.0;22440.0
2022;November;27;Latte;38.0;28560.0
2022;November;27;;36.0;25500.0
2022;November;28;Americano;37.0;21420.0
2022;November;28;Cappuccino;54.0;25500.0
2022;November;28;Croissant;24.0;18360.0
2022;November;28;Espresso;39.0;22440.0
2022;November;28;Latte;42.0;28560.0
2022;November;28;;17.0;15300.0
2022;November;29;Americano;42.0;
2022;November;29;Cappuccino;;25500.0
2022;November;29;Croissant;40.0;18360.0
2022;November;29;Donat;16.0;15300.0
2022;November;29;Espresso;33.0;22440.0
2022;November;29;Latte;35.0;28560.0
2022;November;30;Croissant;32.0;
2022;November;30;Donat;2.0;15300.0
2022;November;30;Espresso;36.0;22440.0
2022;November;30;Latte;39.0;28560.0
2022;November;30;;43.0;25500.0
2022;November;30;;42.0;21420.0
2022;Desember;1;Americano;27.0;21420.0
2022;Desember;1;Cappuccino;48.0;25500.0
2022;Desember;1;Croissant;0.0;18360.0
2022;Desember;1;Espresso;;22440.0
2022;Desember;1;Latte;;28560.0
2022;Desember;1;;26.0;15300.0
2022;Desember;2;Americano;32.0;21420.0
2022;Desember;2;Cappuccino;32.0;25500.0
2022;Desember;2;Croissant;22.0;18360.0
2022;Desember;2;Donat;16.0;
2022;Desember;2;Espresso;41.0;22440.0
2022;Desember;2;Latte;31.0;28560.0
2022;Desember;3;Cappuccino;33.0;25500.0
2022;Desember;3;Croissant;19.0;18360.0
2022;Desember;3;Donat;17.0;15300.0
2022;Desember;3;Espresso;;22440.0
2022;Desember;3;Latte;17.0;28560.0
2022;Desember;3;;30.0;21420.0
2022;Desember;4;Americano;44.0;21420.0
2022;Desember;4;Cappuccino;40.0;25500.0
2022;Desember;4;Donat;18.0;
2022;Desember;4;Espresso;46.0;22440.0
2022;Desember;4;Latte;25.0;28560.0
2022;Desember;4;;36.0;18360.0
2022;Desember;5;Americano;46.0;21420.0
2022;Desember;5;Cappuccino;20.0;25500.0
2022;Desember;5;Croissant;21.0;18360.0
2022;Desember;5;Donat;31.0;15300.0
2022;Desember;5;Espresso;42.0;22440.0
2022;Desember;5;;25.0;
2022;Desember;6;Americano;43.0;21420.0
2022;Desember;6;Cappuccino;54.0;25500.0
2022;Desember;6;Croissant;24.0;18360.0
2022;Desember;6;Donat;22.0;15300.0
2022;Desember;6;Donat;22.0;15300.0
2022;Desember;6;Espresso;29.0;22440.0
2022;Desember;6;Latte;44.0;28560.0
2022;Desember;7;Americano;44.0;21420.0
2022;Desember;7;Cappuccino;35.0;25500.0
2022;Desember;7;Croissant;9.0;18360.0
2022;Desember;7;Donat;12.0;15300.0
2022;Desember;7;Espresso;27.0;22440.0
2022;Desember;7;Latte;50.0;28560.0
2022;Desember;8;Americano;39.0;21420.0
2022;Desember;8;Cappuccino;51.0;25500.0
2022;Desember;8;Donat;29.0;15300.0
2022;Desember;8;Espresso;51.0;22440.0
2022;Desember;8;Latte;37.0;28560.0
2022;Desember;8;;;18360.0
2022;Desember;9;Americano;27.0;21420.0
2022;Desember;9;Cappuccino;40.0;25500.0
2022;Desember;9;Croissant;23.0;18360.0
2022;Desember;9;Donat;39.0;15300.0
2022;Desember;9;Espresso;35.0;22440.0
2022;Desember;9;Latte;45.0;28560.0
2022;Desember;10;Cappuccino;48.0;25500.0
2022;Desember;10;Croissant;23.0;18360.0
2022;Desember;10;Donat;13.0;15300.0
2022;Desember;10;Espresso;43.0;
2022;Desember;10;Latte;39.0;28560.0
2022;Desember;10;;;
2022;Desember;11;Americano;51.0;21420.0
2022;Desember;11;Cappuccino;33.0;25500.0
2022;Desember;11;Croissant;21.0;18360.0
2022;Desember;11;Donat;14.0;15300.0
2022;Desember;11;Espresso;;22440.0
2022;Desember;11;Latte;48.0;28560.0
2022;Desember;12;Americano;37.0;21420.0
2022;Desember;12;Cappuccino;46.0;
2022;Desember;12;Croissant;21.0;18360.0
2022;Desember;12;Donat;25.0;
2022;Desember;12;Espresso;47.0;22440.0
2022;Desember;12;Latte;37.0;28560.0
2022;Desember;13;Americano;47.0;21420.0
2022;Desember;13;Cappuccino;31.0;25500.0
2022;Desember;13;Croissant;20.0;18360.0
2022;Desember;13;Donat;17.0;15300.0
2022;Desember;13;Espresso;42.0;22440.0
2022;Desember;13;Latte;24.0;28560.0
2022;Desember;14;Americano;39.0;21420.0
2022;Desember;14;Cappuccino;23.0;25500.0
2022;Desember;14;Croissant;17.0;18360.0
2022;Desember;14;Donat;14.0;15300.0
2022;Desember;14;Espresso;29.0;22440.0
2022;Desember;14;Latte;31.0;28560.0
2022;Desember;15;Americano;27.0;21420.0
2022;Desember;15;Cappuccino;56.0;25500.0
2022;Desember;15;Croissant;31.0;
2022;Desember;15;Espresso;39.0;22440.0
2022;Desember;15;;42.0;28560.0
2022;Desember;15;;29.0;15300.0
2022;Desember;16;Americano;41.0;21420.0
2022;Desember;16;Cappuccino;36.0;25500.0
2022;Desember;16;Donat;26.0;15300.0
2022;Desember;16;Espresso;33.0;22440.0
2022;Desember;16;Latte;41.0;28560.0
2022;Desember;16;;34.0;18360.0
2022;Desember;17;Americano;38.0;21420.0
2022;Desember;17;Cappuccino;;25500.0
2022;Desember;17;Croissant;31.0;18360.0
2022;Desember;17;Donat;9.0;15300.0
2022;Desember;17;Espresso;44.0;22440.0
2022;Desember;17;Latte;;
2022;Desember;18;Americano;33.0;21420.0
2022;Desember;18;Cappuccino;32.0;25500.0
2022;Desember;18;Croissant;18.0;18360.0
2022;Desember;18;Donat;11.0;15300.0
2022;Desember;18;Espresso;31.0;22440.0
2022;Desember;18;Latte;41.0;28560.0
2022;Desember;19;Cappuccino;29.0;25500.0
2022;Desember;19;Croissant;16.0;18360.0
2022;Desember;19;Donat;27.0;15300.0
2022;Desember;19;Espresso;32.0;22440.0
2022;Desember;19;Latte;;28560.0
2022;Desember;19;;27.0;21420.0
2022;Desember;20;Americano;26.0;21420.0
2022;Desember;20;Cappuccino;40.0;25500.0
2022;Desember;20;Croissant;25.0;18360.0
2022;Desember;20;Donat;25.0;15300.0
2022;Desember;20;Espresso;38.0;22440.0
2022;Desember;20;Latte;36.0;28560.0
2022;Desember;21;Americano;49.0;21420.0
2022;Desember;21;Cappuccino;30.0;25500.0
2022;Desember;21;Croissant;23.0;18360.0
2022;Desember;21;Donat;19.0;15300.0
2022;Desember;21;Espresso;36.0;22440.0
2022;Desember;21;Latte;48.0;28560.0
2022;Desember;22;Americano;31.0;21420.0
2022;Desember;22;Cappuccino;49.0;25500.0
2022;Desember;22;Croissant;15.0;18360.0
2022;Desember;22;Donat;30.0;15300.0
2022;Desember;22;Espresso;39.0;22440.0
2022;Desember;22;Latte;39.0;28560.0
2022;Desember;23;Americano;36.0;21420.0
2022;Desember;23;Cappuccino;53.0;
2022;Desember;23;Croissant;27.0;18360.0
2022;Desember;23;Donat;12.0;15300.0
2022;Desember;23;Espresso;35.0;22440.0
2022;Desember;23;Latte;47.0;28560.0
2022;Desember;24;Americano;34.0;21420.0
2022;Desember;24;Cappuccino;43.0;25500.0
2022;Desember;24;Croissant;8.0;18360.0
2022;Desember;24;Donat;26.0;15300.0
2022;Desember;24;Espresso;;22440.0
2022;Desember;24;;41.0;28560.0
2022;Desember;25;Americano;41.0;21420.0
2022;Desember;25;Croissant;37.0;18360.0
2022;Desember;25;Espresso;23.0;22440.0
2022;Desember;25;Latte;37.0;28560.0
2022;Desember;25;;47.0;
2022;Desember;25;;30.0;15300.0
2022;Desember;26;Americano;27.0;21420.0
2022;Desember;26;Croissant;14.0;18360.0
2022;Desember;26;Donat;17.0;15300.0
2022;Desember;26;Espresso;;22440.0
2022;Desember;26;Latte;;28560.0
2022;Desember;26;;39.0;25500.0
2022;Desember;27;Americano;26.0;
2022;Desember;27;Croissant;25.0;18360.0
2022;Desember;27;Donat;27.0;15300.0
2022;Desember;27;Espresso;23.0;22440.0
2022;Desember;27;Latte;40.0;28560.0
2022;Desember;27;;38.0;25500.0
2022;Desember;28;Americano;45.0;21420.0
2022;Desember;28;Cappuccino;44.0;25500.0
2022;Desember;28;Croissant;24.0;18360.0
2022;Desember;28;Donat;15.0;15300.0
2022;Desember;28;Espresso;41.0;22440.0
2022;Desember;28;Latte;37.0;28560.0
2022;Desember;29;Americano;56.0;21420.0
2022;Desember;29;Cappuccino;;25500.0
2022;Desember;29;Croissant;17.0;18360.0
2022;Desember;29;Donat;22.0;15300.0
2022;Desember;29;Espresso;42.0;22440.0
2022;Desember;29;Latte;49.0;
2022;Desember;30;Americano;35.0;21420.0
2022;Desember;30;Cappuccino;26.0;25500.0
2022;Desember;30;Croissant;13.0;18360.0
2022;Desember;30;Donat;23.0;15300.0
2022;Desember;30;Espresso;34.0;22440.0
2022;Desember;30;Latte;41.0;28560.0
2022;Desember;31;Americano;56.0;21420.0
2022;Desember;31;Cappuccino;21.0;25500.0
2022;Desember;31;Croissant;24.0;18360.0
2022;Desember;31;Donat;15.0;15300.0
2022;Desember;31;Espresso;47.0;22440.0
2022;Desember;31;Latte;45.0;28560.0
2023;Januari;1;Americano;;21840.0
2023;Januari;1;Cappuccino;34.0;26000.0
2023;Januari;1;Croissant;17.0;18720.0
2023;Januari;1;Donat;18.0;
2023;Januari;1;Espresso;41.0;22880.0
2023;Januari;1;Latte;41.0;29120.0
2023;Januari;2;Americano;44.0;21840.0
2023;Januari;2;Cappuccino;;26000.0
2023;Januari;2;Croissant;26.0;18720.0
2023;Januari;2;Donat;28.0;15600.0
2023;Januari;2;Espresso;34.0;22880.0
2023;Januari;2;Latte;28.0;
2023;Januari;3;Americano;29.0;21840.0
2023;Januari;3;Cappuccino;46.0;
2023;Januari;3;Croissant;14.0;18720.0
2023;Januari;3;Donat;14.0;15600.0
2023;Januari;3;Espresso;42.0;22880.0
2023;Januari;3;Latte;;29120.0
2023;Januari;4;Americano;48.0;21840.0
2023;Januari;4;Cappuccino;43.0;26000.0
2023;Januari;4;Croissant;14.0;18720.0
2023;Januari;4;Donat;24.0;15600.0
2023;Januari;4;Espresso;48.0;22880.0
2023;Januari;4;;47.0;29120.0
2023;Januari;5;Croissant;26.0;18720.0
2023;Januari;5;Donat;29.0;15600.0
2023;Januari;5;Espresso;38.0;22880.0
2023;Januari;5;Latte;46.0;29120.0
2023;Januari;5;;39.0;26000.0
2023;Januari;5;;36.0;21840.0
2023;Januari;6;Americano;20.0;21840.0
2023;Januari;6;Cappuccino;31.0;
2023;Januari;6;Croissant;23.0;18720.0
2023;Januari;6;Donat;26.0;15600.0
2023;Januari;6;Espresso;34.0;22880.0
2023;Januari;6;Latte;39.0;29120.0
2023;Januari;7;Americano;22.0;21840.0
2023;Januari;7;Cappuccino;37.0;26000.0
2023;Januari;7;Croissant;;
2023;Januari;7;Donat;13.0;
2023;Januari;7;Espresso;42.0;22880.0
2023;Januari;7;Latte;24.0;29120.0
2023;Januari;7;Latte;24.0;29120.0
2023;Januari;8;Americano;30.0;21840.0
2023;Januari;8;Cappuccino;;26000.0
2023;Januari;8;Croissant;24.0;18720.0
2023;Januari;8;Donat;15.0;15600.0
2023;Januari;8;Espresso;50.0;
2023;Januari;8;Latte;;29120.0
2023;Januari;9;Americano;22.0;21840.0
2023;Januari;9;Cappuccino;25.0;26000.0
2023;Januari;9;Croissant;23.0;18720.0
2023;Januari;9;Donat;17.0;15600.0
2023;Januari;9;Latte;36.0;29120.0
2023;Januari;9;;40.0;22880.0
2023;Januari;10;Americano;37.0;21840.0
2023;Januari;10;Cappuccino;49.0;26000.0
2023;Januari;10;Croissant;19.0;18720.0
2023;Januari;10;Donat;26.0;15600.0
2023;Januari;10;Espresso;35.0;22880.0
2023;Januari;10;Latte;45.0;29120.0
2023;Januari;11;Americano;45.0;21840.0
2023;Januari;11;Cappuccino;44.0;26000.0
2023;Januari;11;Croissant;6.0;18720.0
2023;Januari;11;Donat;15.0;15600.0
2023;Januari;11;Espresso;29.0;22880.0
2023;Januari;11;Latte;41.0;29120.0
2023;Januari;12;Americano;51.0;21840.0
2023;Januari;12;Croissant;18.0;18720.0
2023;Januari;12;Donat;18.0;15600.0
2023;Januari;12;Espresso;32.0;22880.0
2023;Januari;12;Latte;40.0;29120.0
2023;Januari;12;;43.0;26000.0
2023;Januari;13;Cappuccino;50.0;
2023;Januari;13;Croissant;12.0;18720.0
2023;Januari;13;Donat;11.0;15600.0
2023;Januari;13;Espresso;49.0;22880.0
2023;Januari;13;Latte;42.0;29120.0
2023;Januari;13;;42.0;
2023;Januari;14;Americano;;21840.0
2023;Januari;14;Cappuccino;49.0;26000.0
2023;Januari;14;Croissant;28.0;18720.0
2023;Januari;14;Donat;31.0;15600.0
2023;Januari;14;Espresso;;22880.0
2023;Januari;14;Latte;45.0;29120.0
2023;Januari;15;Americano;43.0;21840.0
2023;Januari;15;Cappuccino;46.0;26000.0
2023;Januari;15;Croissant;22.0;18720.0
2023;Januari;15;Donat;25.0;15600.0
2023;Januari;15;Espresso;35.0;22880.0
